Fasta headers,Reporter intensity corrected 0,Reporter intensity corrected 1,Reporter intensity corrected 2,Reporter intensity corrected 3,Reporter intensity corrected 4,Reporter intensity corrected 5
tr|K7EP90|K7EP90_HUMAN RNA-binding protein 42 OS=Homo sapiens OX=9606 GN=RBM42 PE=1 SV=1,18.37531963,18.50169256,18.39017512,18.86600809,18.72521796,18.76428201
tr|K7EPA3|K7EPA3_HUMAN Transmembrane protein 161A OS=Homo sapiens OX=9606 GN=TMEM161A PE=1 SV=2,16.27156944,16.11105633,15.8243711,16.16959366,16.1258014,16.05718682
tr|K7EQ05|K7EQ05_HUMAN Granulins OS=Homo sapiens OX=9606 GN=GRN PE=1 SV=1,16.01872407,15.95429261,15.97368188,16.48786526,16.44628457,16.48973915
tr|K7EQ55|K7EQ55_HUMAN DAZ-associated protein 1 OS=Homo sapiens OX=9606 GN=DAZAP1 PE=1 SV=2,21.45322935,21.79062446,21.48837011,21.54710112,21.63713569,21.57078614
tr|K7EQJ5|K7EQJ5_HUMAN 40S ribosomal protein S15 OS=Homo sapiens OX=9606 GN=RPS15 PE=1 SV=2,20.41482538,20.18340161,20.3859378,20.03707988,20.03996476,20.04457868
tr|K7EQT1|K7EQT1_HUMAN Fizzy-related protein homolog OS=Homo sapiens OX=9606 GN=FZR1 PE=1 SV=1,14.1769241,13.88630395,14.259005,14.0197818,14.07358144,14.61908069
tr|K7EQV2|K7EQV2_HUMAN Ribonuclease P protein subunit p29 (Fragment) OS=Homo sapiens OX=9606 GN=POP4 PE=1 SV=1,15.38523248,15.46559509,15.50357845,15.81770931,15.38682119,15.82512922
tr|K7ER90|K7ER90_HUMAN Eukaryotic translation initiation factor 3 subunit G (Fragment) OS=Homo sapiens OX=9606 GN=EIF3G PE=1 SV=1,16.8994843,16.40733916,16.20468982,16.94925304,16.66665135,16.86911986
tr|K7ERG2|K7ERG2_HUMAN NF-kappa-B inhibitor-interacting Ras-like protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=NKIRAS2 PE=1 SV=8,17.45651257,17.29612194,17.38881373,17.4520018,17.30167663,17.30201778
"tr|K7ES61|K7ES61_HUMAN 39S ribosomal protein L4, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MRPL4 PE=1 SV=1",19.47234939,19.51714242,19.57286151,19.39403491,19.40034521,19.32117615
tr|K7ESK0|K7ESK0_HUMAN Ubiquitin carboxyl-terminal hydrolase 22 (Fragment) OS=Homo sapiens OX=9606 GN=USP22 PE=1 SV=1,16.21938562,16.29023503,16.07342643,16.7798062,16.71005185,16.62993526
tr|K7ESP4|K7ESP4_HUMAN Dephospho-CoA kinase domain-containing protein (Fragment) OS=Homo sapiens OX=9606 GN=DCAKD PE=1 SV=1,16.10273218,15.98744896,15.95658089,15.02987012,15.12463824,15.1342871
sp|L0R6Q1|S35U4_HUMAN SLC35A4 upstream open reading frame protein OS=Homo sapiens OX=9606 GN=SLC35A4 PE=3 SV=1,19.56259158,19.65901622,19.52391009,19.19213033,19.25451986,19.30871418
tr|L7P8G6|L7P8G6_HUMAN Methylenetetrahydrofolate reductase OS=Homo sapiens OX=9606 GN=MTHFR PE=1 SV=1,13.62599827,13.78880498,13.79244643,14.47665962,14.46738323,14.56885663
"tr|M0QWZ7|M0QWZ7_HUMAN Serine--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=SARS2 PE=1 SV=1",20.63069233,20.65937297,20.67669543,20.54078007,20.54893824,20.60123997
tr|M0QXA7|M0QXA7_HUMAN Protein Wiz OS=Homo sapiens OX=9606 GN=WIZ PE=1 SV=1,18.91064451,18.87435436,18.83001952,19.01547654,18.99436377,18.98696839
tr|M0QXD7|M0QXD7_HUMAN Inactive serine/threonine-protein kinase VRK3 (Fragment) OS=Homo sapiens OX=9606 GN=VRK3 PE=1 SV=1,14.9344911,14.8767397,14.75253795,16.02805325,16.04573429,15.83208087
tr|M0QXY9|M0QXY9_HUMAN snRNA-activating protein complex subunit 2 (Fragment) OS=Homo sapiens OX=9606 GN=SNAPC2 PE=1 SV=1,10.7692978,11.39161304,12.01483902,11.63434791,11.18038273,10.21803635
tr|M0QXZ5|M0QXZ5_HUMAN Zinc finger protein 428 (Fragment) OS=Homo sapiens OX=9606 GN=ZNF428 PE=1 SV=1,14.59219676,15.49333296,14.85769994,15.06369315,15.28259073,15.1951617
tr|M0QY43|M0QY43_HUMAN Myosin-14 (Fragment) OS=Homo sapiens OX=9606 GN=MYH14 PE=1 SV=8,13.91324909,13.06771315,13.38785753,13.22961656,13.86904442,12.80172264
tr|M0QY77|M0QY77_HUMAN KxDL motif-containing protein 1 OS=Homo sapiens OX=9606 GN=KXD1 PE=1 SV=1,0,0,0,0,9.895995943,9.558074847
tr|M0QYJ8|M0QYJ8_HUMAN Glia maturation factor gamma OS=Homo sapiens OX=9606 GN=GMFG PE=1 SV=1,15.68003286,15.65733762,15.54698544,16.1956234,16.1757039,16.11551545
tr|M0QZ12|M0QZ12_HUMAN Protein Aster-A OS=Homo sapiens OX=9606 GN=GRAMD1A PE=1 SV=1,15.59332617,15.54938122,15.60974344,15.89221567,15.53824946,15.61533373
tr|M0QZ22|M0QZ22_HUMAN Protein Smaug homolog 2 OS=Homo sapiens OX=9606 GN=SAMD4B PE=1 SV=1,15.9661354,16.28674201,16.07514312,16.0658749,16.34938708,16.31777143
tr|M0QZR4|M0QZR4_HUMAN Rho guanine nucleotide exchange factor 1 OS=Homo sapiens OX=9606 GN=ARHGEF1 PE=1 SV=1,22.19563594,22.12830132,22.21245671,22.12547304,22.19406474,22.19276596
tr|M0R0F0|M0R0F0_HUMAN 40S ribosomal protein S5 (Fragment) OS=Homo sapiens OX=9606 GN=RPS5 PE=1 SV=1,23.66792615,24.30427572,23.82323927,23.36742566,23.49486678,23.51031601
tr|M0R0N4|M0R0N4_HUMAN AP complex subunit sigma OS=Homo sapiens OX=9606 GN=AP2S1 PE=1 SV=1,20.41736264,20.21146527,20.30256996,20.37578241,20.34009761,20.35370624
tr|M0R0P8|M0R0P8_HUMAN Unconventional myosin-IXb OS=Homo sapiens OX=9606 GN=MYO9B PE=1 SV=1,20.81184951,20.71224692,20.8118596,21.07201834,21.0792522,21.12431077
tr|M0R0R3|M0R0R3_HUMAN Small integral membrane protein 7 OS=Homo sapiens OX=9606 GN=SMIM7 PE=1 SV=1,11.48633126,9.999316548,9.853187222,11.47749798,12.0287524,11.7001325
tr|M0R100|M0R100_HUMAN CD320 antigen (Fragment) OS=Homo sapiens OX=9606 GN=CD320 PE=1 SV=1,11.6828273,12.20679212,11.89926315,12.59192612,13.10599928,12.9832853
tr|M0R116|M0R116_HUMAN Sodium/potassium-transporting ATPase subunit alpha OS=Homo sapiens OX=9606 GN=ATP1A3 PE=1 SV=1,11.75866319,10.56303278,10.38807516,11.59320581,12.08327015,13.06334461
tr|M0R117|M0R117_HUMAN 60S ribosomal protein L18a OS=Homo sapiens OX=9606 GN=RPL18A PE=1 SV=1,23.43665616,23.69120676,23.41818395,23.10795692,23.15567281,23.09183575
"tr|M0R176|M0R176_HUMAN 39S ribosomal protein L51, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL51 PE=1 SV=1",17.61021393,17.76822465,17.51064724,17.73662828,17.51579151,17.58033851
"tr|M0R226|M0R226_HUMAN 39S ribosomal protein L34, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL34 PE=1 SV=1",17.09058924,17.24498274,17.31810352,16.98231278,17.10151373,17.02951704
tr|M0R2A0|M0R2A0_HUMAN ER membrane protein complex subunit 10 OS=Homo sapiens OX=9606 GN=EMC10 PE=1 SV=1,19.54366514,19.53941771,19.60274363,19.27496436,19.16728577,19.19124648
tr|M0R2B7|M0R2B7_HUMAN DNA polymerase OS=Homo sapiens OX=9606 GN=POLD1 PE=1 SV=1,21.3001423,21.28087756,21.32648467,21.74675112,21.81453427,21.75863843
tr|M0R2K9|M0R2K9_HUMAN Peptidylprolyl isomerase (Fragment) OS=Homo sapiens OX=9606 GN=FKBP8 PE=1 SV=2,13.9218577,14.68891583,14.33900791,14.63609665,14.27098365,14.46961054
"tr|M0R2P6|M0R2P6_HUMAN SH3KBP1 binding protein 1, isoform CRA_c OS=Homo sapiens OX=9606 GN=SHKBP1 PE=1 SV=1",17.70694438,17.81844202,17.83119778,17.45002927,17.60194308,17.52156434
tr|M0R2Z9|M0R2Z9_HUMAN SURP and G-patch domain-containing protein 2 OS=Homo sapiens OX=9606 GN=SUGP2 PE=1 SV=1,18.80800352,18.70507628,18.72044864,18.87871843,18.91215498,18.93122609
tr|M0R3D4|M0R3D4_HUMAN PRA1 family protein OS=Homo sapiens OX=9606 GN=RABAC1 PE=1 SV=1,18.03846375,18.32680804,18.12097692,17.37315083,17.42962635,17.5259733
sp|O00115|DNS2A_HUMAN Deoxyribonuclease-2-alpha OS=Homo sapiens OX=9606 GN=DNASE2 PE=1 SV=2,17.64119198,17.66821034,17.74286315,17.28108363,17.21166286,17.18841419
"sp|O00116|ADAS_HUMAN Alkyldihydroxyacetonephosphate synthase, peroxisomal OS=Homo sapiens OX=9606 GN=AGPS PE=1 SV=1",21.5367994,21.5274167,21.56990821,21.98819342,22.03822853,22.02879908
sp|O00139|KIF2A_HUMAN Kinesin-like protein KIF2A OS=Homo sapiens OX=9606 GN=KIF2A PE=1 SV=3,21.28745104,21.26196047,21.25481045,21.45924388,21.43368699,21.47357268
sp|O00148|DX39A_HUMAN ATP-dependent RNA helicase DDX39A OS=Homo sapiens OX=9606 GN=DDX39A PE=1 SV=2,20.01691178,20.69782362,20.15277571,20.57797079,20.56127426,20.55142985
sp|O00151|PDLI1_HUMAN PDZ and LIM domain protein 1 OS=Homo sapiens OX=9606 GN=PDLIM1 PE=1 SV=4,21.95743517,22.16403071,21.99229681,22.15196842,22.18135334,22.09853216
sp|O00154|BACH_HUMAN Cytosolic acyl coenzyme A thioester hydrolase OS=Homo sapiens OX=9606 GN=ACOT7 PE=1 SV=3,23.24823296,23.22691532,23.27778971,23.27631399,23.38331493,23.30950628
sp|O00159|MYO1C_HUMAN Unconventional myosin-Ic OS=Homo sapiens OX=9606 GN=MYO1C PE=1 SV=4,23.6068983,23.62235783,23.5512123,23.73339877,23.71332361,23.7215729
sp|O00161|SNP23_HUMAN Synaptosomal-associated protein 23 OS=Homo sapiens OX=9606 GN=SNAP23 PE=1 SV=1,20.58367816,20.52918693,20.56774085,19.80099374,19.91050526,19.88878096
sp|O00165|HAX1_HUMAN HCLS1-associated protein X-1 OS=Homo sapiens OX=9606 GN=HAX1 PE=1 SV=2,19.09368709,19.0717038,19.14589799,18.7900625,18.86144921,18.74369216
sp|O00170|AIP_HUMAN AH receptor-interacting protein OS=Homo sapiens OX=9606 GN=AIP PE=1 SV=2,22.09629142,22.08867792,22.11788418,22.29837387,22.35666428,22.32600755
sp|O00178|GTPB1_HUMAN GTP-binding protein 1 OS=Homo sapiens OX=9606 GN=GTPBP1 PE=1 SV=3,19.1307767,19.12497801,19.1350299,18.90694274,19.08440655,18.97727235
sp|O00182|LEG9_HUMAN Galectin-9 OS=Homo sapiens OX=9606 GN=LGALS9 PE=1 SV=2,11.34081643,10.74374836,11.66964838,9.651648667,9.748661798,9.39889222
sp|O00186|STXB3_HUMAN Syntaxin-binding protein 3 OS=Homo sapiens OX=9606 GN=STXBP3 PE=1 SV=2,21.55884919,21.6964378,21.59916726,20.82328572,20.9130041,20.89717933
sp|O00193|SMAP_HUMAN Small acidic protein OS=Homo sapiens OX=9606 GN=SMAP PE=1 SV=1,20.3138324,20.15667085,20.16676817,21.9977635,21.88509283,21.89972822
sp|O00194|RB27B_HUMAN Ras-related protein Rab-27B OS=Homo sapiens OX=9606 GN=RAB27B PE=1 SV=4,19.29144117,19.27639441,19.33300279,18.48312807,18.33103101,18.39960653
sp|O00203|AP3B1_HUMAN AP-3 complex subunit beta-1 OS=Homo sapiens OX=9606 GN=AP3B1 PE=1 SV=3,23.05950215,22.92190608,23.05120469,23.18526608,23.24043253,23.21962371
sp|O00214|LEG8_HUMAN Galectin-8 OS=Homo sapiens OX=9606 GN=LGALS8 PE=1 SV=4,16.50330911,17.04937946,15.7526201,17.77299984,17.02102781,16.58737275
sp|O00231|PSD11_HUMAN 26S proteasome non-ATPase regulatory subunit 11 OS=Homo sapiens OX=9606 GN=PSMD11 PE=1 SV=3,23.67563687,23.60451937,23.66622961,23.87631819,23.7828947,23.83653562
sp|O00232|PSD12_HUMAN 26S proteasome non-ATPase regulatory subunit 12 OS=Homo sapiens OX=9606 GN=PSMD12 PE=1 SV=3,22.98032853,22.94385527,22.97355028,23.11576792,23.17073173,23.15784836
sp|O00244|ATOX1_HUMAN Copper transport protein ATOX1 OS=Homo sapiens OX=9606 GN=ATOX1 PE=1 SV=1,21.93020992,21.98403139,22.04495665,22.19239703,21.99780389,22.12583466
sp|O00257|CBX4_HUMAN E3 SUMO-protein ligase CBX4 OS=Homo sapiens OX=9606 GN=CBX4 PE=1 SV=3,15.90056257,15.9346079,15.81222518,16.0462035,16.24595673,15.98006652
sp|O00264|PGRC1_HUMAN Membrane-associated progesterone receptor component 1 OS=Homo sapiens OX=9606 GN=PGRMC1 PE=1 SV=3,21.53071309,21.70651145,21.48459111,21.02147145,21.02086778,21.03911668
sp|O00267|SPT5H_HUMAN Transcription elongation factor SPT5 OS=Homo sapiens OX=9606 GN=SUPT5H PE=1 SV=1,21.4132406,21.38621399,21.40239447,22.0295147,21.97917175,21.96664522
sp|O00268|TAF4_HUMAN Transcription initiation factor TFIID subunit 4 OS=Homo sapiens OX=9606 GN=TAF4 PE=1 SV=2,17.83467877,17.82856524,17.77250124,18.01225938,18.05442765,18.13147921
sp|O00273|DFFA_HUMAN DNA fragmentation factor subunit alpha OS=Homo sapiens OX=9606 GN=DFFA PE=1 SV=1,20.01669856,20.05139326,20.03874811,20.28839266,20.26626307,20.27186951
sp|O00287|RFXAP_HUMAN Regulatory factor X-associated protein OS=Homo sapiens OX=9606 GN=RFXAP PE=1 SV=1,16.5965653,16.70611058,16.74436125,16.23223835,16.26099179,16.15779073
sp|O00291|HIP1_HUMAN Huntingtin-interacting protein 1 OS=Homo sapiens OX=9606 GN=HIP1 PE=1 SV=5,21.39166671,21.43700598,21.4348238,19.21259856,19.24653699,19.21616262
sp|O00299|CLIC1_HUMAN Chloride intracellular channel protein 1 OS=Homo sapiens OX=9606 GN=CLIC1 PE=1 SV=4,23.6907776,23.95703468,23.75037935,24.66361243,24.74676332,24.74565674
sp|O00303|EIF3F_HUMAN Eukaryotic translation initiation factor 3 subunit F OS=Homo sapiens OX=9606 GN=EIF3F PE=1 SV=1,21.80602445,21.67235012,21.80174957,22.50535061,22.38644413,22.461129
sp|O00311|CDC7_HUMAN Cell division cycle 7-related protein kinase OS=Homo sapiens OX=9606 GN=CDC7 PE=1 SV=1,14.47658173,14.49746497,14.37952492,14.67076361,14.73131364,14.67642901
"sp|O00330|ODPX_HUMAN Pyruvate dehydrogenase protein X component, mitochondrial OS=Homo sapiens OX=9606 GN=PDHX PE=1 SV=3",20.4048287,20.50194411,20.4404013,20.42621478,20.47092508,20.48096066
sp|O00391|QSOX1_HUMAN Sulfhydryl oxidase 1 OS=Homo sapiens OX=9606 GN=QSOX1 PE=1 SV=3,17.82322316,17.80278662,17.84895856,17.90646374,17.79648676,17.98856822
sp|O00399|DCTN6_HUMAN Dynactin subunit 6 OS=Homo sapiens OX=9606 GN=DCTN6 PE=1 SV=1,14.98745637,15.7925818,15.26009395,15.02122126,15.06468872,14.92623555
sp|O00400|ACATN_HUMAN Acetyl-coenzyme A transporter 1 OS=Homo sapiens OX=9606 GN=SLC33A1 PE=1 SV=1,19.53393125,19.56441799,19.46224472,18.46971881,18.39266661,18.4786921
sp|O00401|WASL_HUMAN Neural Wiskott-Aldrich syndrome protein OS=Homo sapiens OX=9606 GN=WASL PE=1 SV=2,19.60538722,19.58207803,19.56732845,20.03371102,19.95051242,20.01349024
sp|O00410|IPO5_HUMAN Importin-5 OS=Homo sapiens OX=9606 GN=IPO5 PE=1 SV=4,24.1279976,24.25364076,24.18976781,24.05142497,24.08177766,24.08879627
"sp|O00411|RPOM_HUMAN DNA-directed RNA polymerase, mitochondrial OS=Homo sapiens OX=9606 GN=POLRMT PE=1 SV=2",17.74196175,17.53057349,17.61303561,18.57013738,18.66610585,18.679574
sp|O00418|EF2K_HUMAN Eukaryotic elongation factor 2 kinase OS=Homo sapiens OX=9606 GN=EEF2K PE=1 SV=2,17.88963851,17.86299715,17.81634311,16.73583136,16.61870961,16.64282499
sp|O00425|IF2B3_HUMAN Insulin-like growth factor 2 mRNA-binding protein 3 OS=Homo sapiens OX=9606 GN=IGF2BP3 PE=1 SV=2,22.23653558,22.09701521,22.16362947,21.43208051,21.51160559,21.45647908
sp|O00429|DNM1L_HUMAN Dynamin-1-like protein OS=Homo sapiens OX=9606 GN=DNM1L PE=1 SV=2,23.70358962,23.71310707,23.67726563,23.42808986,23.47878026,23.49321738
sp|O00442|RTCA_HUMAN RNA 3-terminal phosphate cyclase OS=Homo sapiens OX=9606 GN=RTCA PE=1 SV=1,21.11007359,21.01821031,21.09413713,21.09236791,21.11261553,21.09012811
sp|O00443|P3C2A_HUMAN Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha OS=Homo sapiens OX=9606 GN=PIK3C2A PE=1 SV=2,20.66270582,20.59940495,20.58230965,20.22300552,20.25113527,20.20639558
sp|O00458|IFRD1_HUMAN Interferon-related developmental regulator 1 OS=Homo sapiens OX=9606 GN=IFRD1 PE=1 SV=4,15.96262728,15.6766707,16.12928852,18.54753582,18.617452,18.48311552
sp|O00459|P85B_HUMAN Phosphatidylinositol 3-kinase regulatory subunit beta OS=Homo sapiens OX=9606 GN=PIK3R2 PE=1 SV=2,17.23334256,17.19782356,17.27123276,18.0165925,17.88820464,17.96527785
sp|O00461|GOLI4_HUMAN Golgi integral membrane protein 4 OS=Homo sapiens OX=9606 GN=GOLIM4 PE=1 SV=1,20.8211212,20.85479006,20.81713672,20.75241966,20.76158515,20.72043618
sp|O00468|AGRIN_HUMAN Agrin OS=Homo sapiens OX=9606 GN=AGRN PE=1 SV=6,19.13034508,19.33765845,19.15968602,18.9719717,18.96804012,18.90278882
sp|O00471|EXOC5_HUMAN Exocyst complex component 5 OS=Homo sapiens OX=9606 GN=EXOC5 PE=1 SV=1,20.90477184,20.83889028,20.93562685,20.97596926,20.96116236,20.93957106
sp|O00472|ELL2_HUMAN RNA polymerase II elongation factor ELL2 OS=Homo sapiens OX=9606 GN=ELL2 PE=1 SV=2,15.71402241,15.64970257,15.5845402,15.79299318,15.62152677,15.80795642
sp|O00479|HMGN4_HUMAN High mobility group nucleosome-binding domain-containing protein 4 OS=Homo sapiens OX=9606 GN=HMGN4 PE=1 SV=3,20.04766316,20.18235624,20.09456787,19.57800632,19.55327094,19.56383917
sp|O00483|NDUA4_HUMAN Cytochrome c oxidase subunit NDUFA4 OS=Homo sapiens OX=9606 GN=NDUFA4 PE=1 SV=1,22.75136718,22.76715923,22.74799312,21.96471267,21.99505523,22.0419134
sp|O00487|PSDE_HUMAN 26S proteasome non-ATPase regulatory subunit 14 OS=Homo sapiens OX=9606 GN=PSMD14 PE=1 SV=1,22.38333961,22.24089753,22.37572136,22.42657083,22.44465168,22.40365311
sp|O00488|ZN593_HUMAN Zinc finger protein 593 OS=Homo sapiens OX=9606 GN=ZNF593 PE=1 SV=2,17.65682875,17.88751719,17.82936683,18.40779569,18.37365353,18.27274254
sp|O00499|BIN1_HUMAN Myc box-dependent-interacting protein 1 OS=Homo sapiens OX=9606 GN=BIN1 PE=1 SV=1,23.35368727,23.30056139,23.38609549,21.49855597,21.576335,21.61248136
sp|O00505|IMA4_HUMAN Importin subunit alpha-4 OS=Homo sapiens OX=9606 GN=KPNA3 PE=1 SV=2,21.449883,21.36178592,21.41232985,20.93186752,20.89899559,20.98994934
sp|O00506|STK25_HUMAN Serine/threonine-protein kinase 25 OS=Homo sapiens OX=9606 GN=STK25 PE=1 SV=1,15.99437778,15.82940185,15.99400694,15.86621814,15.70642247,15.87833919
sp|O00515|LAD1_HUMAN Ladinin-1 OS=Homo sapiens OX=9606 GN=LAD1 PE=1 SV=2,15.76399366,15.51288099,15.73734989,15.22661402,15.54846805,14.60619274
sp|O00519|FAAH1_HUMAN Fatty-acid amide hydrolase 1 OS=Homo sapiens OX=9606 GN=FAAH PE=1 SV=2,15.32452341,15.34397429,15.25606891,12.4775869,11.76546135,11.86516553
sp|O00534|VMA5A_HUMAN von Willebrand factor A domain-containing protein 5A OS=Homo sapiens OX=9606 GN=VWA5A PE=2 SV=2,14.78629636,14.78287443,14.83964303,11.17965648,10.77444227,11.6507669
sp|O00560|SDCB1_HUMAN Syntenin-1 OS=Homo sapiens OX=9606 GN=SDCBP PE=1 SV=1,19.69228734,19.77872733,19.77614915,19.65823001,19.6209469,19.66059028
sp|O00562|PITM1_HUMAN Membrane-associated phosphatidylinositol transfer protein 1 OS=Homo sapiens OX=9606 GN=PITPNM1 PE=1 SV=4,16.22359413,16.18813275,16.15259993,14.92741003,15.15501538,14.85820623
sp|O00566|MPP10_HUMAN U3 small nucleolar ribonucleoprotein protein MPP10 OS=Homo sapiens OX=9606 GN=MPHOSPH10 PE=1 SV=2,19.52089486,19.39536968,19.48829524,18.86417253,18.76945981,18.79312847
sp|O00567|NOP56_HUMAN Nucleolar protein 56 OS=Homo sapiens OX=9606 GN=NOP56 PE=1 SV=4,22.94724844,23.01467644,22.87645888,22.38961368,22.31137227,22.30940641
sp|O00592|PODXL_HUMAN Podocalyxin OS=Homo sapiens OX=9606 GN=PODXL PE=1 SV=2,18.73297829,18.81191849,18.71892512,22.32704195,22.319353,22.29837077
sp|O00622|CYR61_HUMAN Protein CYR61 OS=Homo sapiens OX=9606 GN=CYR61 PE=1 SV=1,18.55039651,18.80763766,18.62285476,19.22072129,19.02578,19.16397467
sp|O00625|PIR_HUMAN Pirin OS=Homo sapiens OX=9606 GN=PIR PE=1 SV=1,21.71193682,21.64540032,21.70290346,19.07617227,18.91617742,18.87105099
sp|O00629|IMA3_HUMAN Importin subunit alpha-3 OS=Homo sapiens OX=9606 GN=KPNA4 PE=1 SV=1,21.75906779,21.86569611,21.83231457,21.28354005,21.36795011,21.34636889
sp|O00635|TRI38_HUMAN E3 ubiquitin-protein ligase TRIM38 OS=Homo sapiens OX=9606 GN=TRIM38 PE=1 SV=1,16.56560104,16.62171167,16.57165781,17.57014425,17.25313619,17.27590847
sp|O00743|PPP6_HUMAN Serine/threonine-protein phosphatase 6 catalytic subunit OS=Homo sapiens OX=9606 GN=PPP6C PE=1 SV=1,21.26551606,21.28582491,21.24774283,21.72352216,21.73621535,21.71878649
sp|O00748|EST2_HUMAN Cocaine esterase OS=Homo sapiens OX=9606 GN=CES2 PE=1 SV=1,12.04681425,11.49988934,12.07096983,10.38998701,10.95906301,10.44271145
sp|O00754|MA2B1_HUMAN Lysosomal alpha-mannosidase OS=Homo sapiens OX=9606 GN=MAN2B1 PE=1 SV=3,20.24840835,20.17459539,20.30578842,20.1807982,20.01209152,20.09036814
"sp|O00757|F16P2_HUMAN Fructose-1,6-bisphosphatase isozyme 2 OS=Homo sapiens OX=9606 GN=FBP2 PE=1 SV=2",14.58295954,14.10650564,14.65822091,18.05590318,17.52704258,17.43930863
sp|O00762|UBE2C_HUMAN Ubiquitin-conjugating enzyme E2 C OS=Homo sapiens OX=9606 GN=UBE2C PE=1 SV=1,20.29662428,20.2734488,20.38272698,21.90701882,21.76401215,21.84826715
sp|O00764|PDXK_HUMAN Pyridoxal kinase OS=Homo sapiens OX=9606 GN=PDXK PE=1 SV=1,21.19933916,21.39560482,21.25610169,20.63837747,20.31890707,20.3988463
sp|O00767|ACOD_HUMAN Acyl-CoA desaturase OS=Homo sapiens OX=9606 GN=SCD PE=1 SV=2,12.73193051,12.70926961,12.54070684,12.30117624,12.18191905,12.2926363
sp|O14493|CLD4_HUMAN Claudin-4 OS=Homo sapiens OX=9606 GN=CLDN4 PE=1 SV=1,12.20944453,11.29343194,12.03069592,17.88886574,17.66598222,17.5834927
sp|O14495|PLPP3_HUMAN Phospholipid phosphatase 3 OS=Homo sapiens OX=9606 GN=PLPP3 PE=1 SV=1,15.22318372,15.23529152,15.40756015,17.60790713,17.15255309,17.33843861
sp|O14497|ARI1A_HUMAN AT-rich interactive domain-containing protein 1A OS=Homo sapiens OX=9606 GN=ARID1A PE=1 SV=3,20.74370059,20.7283173,20.82285913,21.1635592,21.12422861,21.0745556
sp|O14519|CDKA1_HUMAN Cyclin-dependent kinase 2-associated protein 1 OS=Homo sapiens OX=9606 GN=CDK2AP1 PE=1 SV=1,16.86883975,16.81986546,17.20340113,17.12257087,16.87451506,16.65418455
sp|O14523|C2C2L_HUMAN Phospholipid transfer protein C2CD2L OS=Homo sapiens OX=9606 GN=C2CD2L PE=1 SV=3,13.76049152,13.64134298,13.68064837,15.18499196,15.43024288,15.23133819
sp|O14524|NEMP1_HUMAN Nuclear envelope integral membrane protein 1 OS=Homo sapiens OX=9606 GN=NEMP1 PE=1 SV=2,18.11250978,17.95643371,17.98121417,18.72893769,18.71011108,18.64693379
sp|O14530|TXND9_HUMAN Thioredoxin domain-containing protein 9 OS=Homo sapiens OX=9606 GN=TXNDC9 PE=1 SV=2,21.03617762,20.96873462,20.94657383,21.25948222,21.23655916,21.23056857
sp|O14531|DPYL4_HUMAN Dihydropyrimidinase-related protein 4 OS=Homo sapiens OX=9606 GN=DPYSL4 PE=1 SV=2,20.51663912,20.30344186,20.45929455,20.02536416,20.07399868,19.97723279
sp|O14545|TRAD1_HUMAN TRAF-type zinc finger domain-containing protein 1 OS=Homo sapiens OX=9606 GN=TRAFD1 PE=1 SV=1,16.95528492,17.05288486,16.85382954,16.33364824,16.30748507,16.28096591
"sp|O14548|COX7R_HUMAN Cytochrome c oxidase subunit 7A-related protein, mitochondrial OS=Homo sapiens OX=9606 GN=COX7A2L PE=1 SV=2",20.35623175,20.46030256,20.52333452,19.64606393,19.50509014,19.64483322
"sp|O14561|ACPM_HUMAN Acyl carrier protein, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFAB1 PE=1 SV=3",19.97720576,20.31447598,19.87213249,19.4411579,19.23420403,19.34252808
sp|O14562|UBFD1_HUMAN Ubiquitin domain-containing protein UBFD1 OS=Homo sapiens OX=9606 GN=UBFD1 PE=1 SV=2,20.72156423,20.5729051,20.5888988,20.09752566,20.15624413,20.14539594
sp|O14578|CTRO_HUMAN Citron Rho-interacting kinase OS=Homo sapiens OX=9606 GN=CIT PE=1 SV=2,21.21755103,21.12745133,21.19984204,21.71219147,21.66235726,21.60320182
sp|O14579|COPE_HUMAN Coatomer subunit epsilon OS=Homo sapiens OX=9606 GN=COPE PE=1 SV=3,21.49763805,21.35577948,21.48493379,21.52990424,21.31977446,21.49567821
sp|O14617|AP3D1_HUMAN AP-3 complex subunit delta-1 OS=Homo sapiens OX=9606 GN=AP3D1 PE=1 SV=1,22.30764127,22.31525379,22.32620602,22.56662139,22.58880628,22.58432592
sp|O14646|CHD1_HUMAN Chromodomain-helicase-DNA-binding protein 1 OS=Homo sapiens OX=9606 GN=CHD1 PE=1 SV=2,15.3281213,15.37202716,15.50971047,16.03558248,15.92857423,15.88284396
sp|O14647|CHD2_HUMAN Chromodomain-helicase-DNA-binding protein 2 OS=Homo sapiens OX=9606 GN=CHD2 PE=1 SV=2,18.24093619,18.16230955,18.34356749,17.98129958,17.98272748,17.89111813
sp|O14653|GOSR2_HUMAN Golgi SNAP receptor complex member 2 OS=Homo sapiens OX=9606 GN=GOSR2 PE=1 SV=2,18.14364148,18.15985576,18.23715291,17.69122776,17.63219861,17.68985982
